,Name,URL,Phone,Latitude,Longitude,Address,City,State,ZIP,Vertical,Rating,Review Count,Yelp ID,Review1,Review2,Review3,Vertical1,Vertical2,Vertical3,Reviews,polarity,subjectivity,Word1,Word2,Word3,Word4,Word5
24,Piacere Mio - South Park,https://www.yelp.com/biz/piacere-mio-south-park-san-diego-7?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16197942543,32.7263,-117.12898,1947 Fern St,San Diego,CA,92102,Italian,4.5,1083,Um1q8DykJrsXpNSbVIyeaQ,Amazzzzziiinnngggg. My first time eating here. I ended up picking my order up right after work. Not only did i only wait about 3 mins to pick up my order...,"Piacere il mio amore!!!

I don't mind staying home because some people annoy me...LOL!  But this doesn't mean I won't come here for takeout!  They have seen...",This shelter-in-place business has given me some time to break my Yelp hiatus. I was in San Diego for work for a month in September. I came here after a...,Italian,None,None,amazzzzziiinnngggg my first time eating here i ended up picking my order up right after work not only did i only wait about  mins to pick up my order piacere il mio amorei dont mind staying home because some people annoy melol  but this doesnt mean i wont come here for takeout  they have seen this shelterinplace business has given me some time to break my yelp hiatus i was in san diego for work for a month in september i came here after a,0.04464285714285714,0.7113095238095238,work,order,time,seen,month
25,Devine Pastabilities,https://www.yelp.com/biz/devine-pastabilities-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16195235441,32.7508800498137,-117.214119550926,3545 Midway Dr,San Diego,CA,92110,Italian,4.5,1565,nI05KZBAKSuntpRnh0UOmA,"My first experience with Devine Pastabilities is when they delivered food to my hospital to feed health care workers during the Covid crisis.
I had the...",Such delicious sandwiches & salads! This incredible business catered food for both shifts to our hospital unit during the COVID-19 pandemic as a thank you....,"More carbs to consume during this shelter in place? Sure, why not as it has been several years since I have tried this cleverly named business. Devine...",Italian,None,None,my first experience with devine pastabilities is when they delivered food to my hospital to feed health care workers during the covid crisisi had the such delicious sandwiches  salads this incredible business catered food for both shifts to our hospital unit during the  pandemic as a thank you more carbs to consume during this shelter in place sure why not as it has been several years since i have tried this cleverly named business devine,0.4145833333333333,0.6194444444444444,food,business,hospital,devine,crisisi
26,Little Italy Bar & Grill,https://www.yelp.com/biz/little-italy-bar-and-grill-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18588605445,32.90377,-117.09952,10006 Scripps Ranch Blvd,San Diego,CA,92131,"Bars, Italian, Burgers",4.0,356,u9C_GAuozpzqh69pBz0Peg,The pizza here is incredibly tasty. Have consumed it many many times at alarming speed. Deducted one star only because the pickup process is quite a cluster...,1.10.2020 What a busy Friday night. This restaurant is located in a plaza shared with Vons. That's always a plus because then there's always parking. We...,"We went for Happy Hour. The glasses have lipstick on them still so be careful when you get served. The servers was kind and replaced them. 

There is a good...",Bars,Italian,Burgers,the pizza here is incredibly tasty have consumed it many many times at alarming speed deducted one star only because the pickup process is quite a cluster  what a busy friday night this restaurant is located in a plaza shared with vons thats always a plus because then theres always parking we we went for happy hour the glasses have lipstick on them still so be careful when you get served the servers was kind and replaced them there is a good,0.39,0.7300000000000001,cluster,server,consumed,glass,process
27,Giardino Neighborhood Cucina,https://www.yelp.com/biz/giardino-neighborhood-cucina-lemon-grove?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16198257112,32.74347,-117.02196,8131 Broadway,Lemon Grove,CA,91945,"Italian, Breakfast & Brunch, Cocktail Bars",4.5,531,-TNqh0PphOamyK-T_omzQg,Giardino's has become one of my favorite local neighborhood spots. A friend and I meet here regularly for happy hour and I often get take-out. For easter...,"We've been here before, but this time had delivery.  

Delivery was on time and perfect!",We ordered delivery (called the restaurant) last night and had such a delicious dinner. First of all the guy taking my order was so appreciative of business...,Italian,Breakfast & Brunch,Cocktail Bars,giardinos has become one of my favorite local neighborhood spots a friend and i meet here regularly for happy hour and i often get takeout for easter weve been here before but this time had delivery  delivery was on time and perfect we ordered delivery called the restaurant last night and had such a delicious dinner first of all the guy taking my order was so appreciative of business,0.4149999999999999,0.5876923076923076,delivery,time,dinner,takeout,friend
28,Ciccia Osteria,https://www.yelp.com/biz/ciccia-osteria-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16196744069,32.69736,-117.13891,2233 Logan Ave,San Diego,CA,92113,Italian,4.5,210,Aq0sFUXE_q1yPCnOMPIxNA,"So... I had to use the bathroom while pedaling with friends during this epidemic. After passing all of the ""skid row"" options, we stumbled upon this gem:...",I am so grateful to this gem of a restaurant for helping to make my quarantine birthday a delicious one. Everything from the champagne that was passed out...,"I feel so bad that this restaurant is just starting out and then with the COVID-19 shutdown I was worried they would be closed down.  But NO, and YAY!  I...",Italian,None,None,so i had to use the bathroom while pedaling with friends during this epidemic after passing all of the skid row options we stumbled upon this gem i am so grateful to this gem of a restaurant for helping to make my quarantine birthday a delicious one everything from the champagne that was passed out i feel so bad that this restaurant is just starting out and then with the  shutdown i was worried they would be closed down  but no and yay  i,0.008888888888888913,0.4311111111111111,restaurant,gem,use,yay,stumbled
29,Pernicano's Ristorante,https://www.yelp.com/biz/pernicanos-ristorante-san-diego-2?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18582715250,32.93791,-117.11287,9932 Mercy Rd,San Diego,CA,92129,Italian,4.0,188,80ZK_Udz9ifbHoWu_qTG7w,"Cheap little hole in the wall that is just plain good.

I've been dropping dry cleaning and drinking Star Bucks near by for 6 years now, and I never really...","We went there for our valentines dinner, because review was good. Staff was friendly, but they had special limited menu for valentines, which was $45 flat...",I love the pasta here. It's absolutely delicious. Very nice family run restaurant. Super glad this is close to me.,Italian,None,None,cheap little hole in the wall that is just plain goodive been dropping dry cleaning and drinking star bucks near by for  years now and i never really we went there for our valentines dinner because review was good staff was friendly but they had special limited menu for valentines which was  flat i love the pasta here its absolutely delicious very nice family run restaurant super glad this is close to me,0.27378720238095244,0.5601934523809524,valentine,buck,limited,cheap,friendly
30,Civico 1845,https://www.yelp.com/biz/civico-1845-san-diego-2?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16194315990,32.7243133815557,-117.168417719217,1845 India St,San Diego,CA,92101,"Italian, Gluten-Free, Vegan",4.5,1874,s0cB3tbz7Or92UDwaaghhA,"Since we're following government orders & ""sheltering in place,"" we've been trying to help our local restaurants who are, themselves, helping US by offering...","We came here because we heard about their vegan options in the menu. 
When we sat down, we realized they have a full vegan menu and we couldn't be...","Awesome Italian restaurant in Little Italy!  Vegan & gluten-free options.

Make sure to make reservations because this place gets busy, we came on a...",Italian,Gluten-Free,Vegan,since were following government orders  sheltering in place weve been trying to help our local restaurants who are themselves helping us by offering we came here because we heard about their vegan options in the menu when we sat down we realized they have a full vegan menu and we couldnt be awesome italian restaurant in little italy  vegan  glutenfree optionsmake sure to make reservations because this place gets busy we came on a,0.1785493827160494,0.4030864197530864,vegan,came,restaurant,menu,place
31,Officine Buona Forchetta,https://www.yelp.com/biz/officine-buona-forchetta-san-diego-3?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16195485770,32.7407961,-117.2115138,2865 Sims Rd,San Diego,CA,92106,"Pizza, Italian",4.5,681,ylabT5O896I-809dY_R0zw,"Glad that they remain open during this pandemic, delicious Italian food at a very reasonable price. I would recommend their family deal for $39 you get 2...","Saw their family combo special for curbside pickup/delivery on Instagram in respect to the Covid-19 pandemic. You get a soup or salad, 2 pizzas, and 1...",As we cannot enjoy a cocktail at the Officine Buonas patio while eating delicious pizza and pasta we decided on take-out. The deal is awesome and the food...,Pizza,Italian,None,glad that they remain open during this pandemic delicious italian food at a very reasonable price i would recommend their family deal for  you get  saw their family combo special for curbside pickupdelivery on instagram in respect to the  pandemic you get a soup or salad  pizzas and  as we cannot enjoy a cocktail at the officine buonas patio while eating delicious pizza and pasta we decided on takeout the deal is awesome and the food,0.5019047619047619,0.7057142857142857,deal,family,pandemic,pizza,food
32,Piatti,https://www.yelp.com/biz/piatti-la-jolla-2?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18584541589,32.854036,-117.2560424,2182 Avenida De La Playa,La Jolla,CA,92037,Italian,4.5,1629,tptN11eE0AAjvZFN042Z0Q,"***Review during COVID-19 restrictions for takeout/delivery only*** 

Who: Piatti Ristorante & Bar

What: Pickup & Delivery

When: Open daily from 12:00 PM...",Always delicious! The rolls are fabulous and take-Out was easy! We've always this place and it's our go-to-place during stay-at-Home. Keep up the great work!,So grateful Piatti's is open for takeout. Tonight was my husband's birthday and I ordered a delicious meal that they prepared with careful attention to...,Italian,None,None,review during  restrictions for takeoutdelivery only who piatti ristorante  barwhat pickup  deliverywhen open daily from  pm always delicious the rolls are fabulous and takeout was easy weve always this place and its our gotoplace during stayathome keep up the great work so grateful piattis is open for takeout tonight was my husbands birthday and i ordered a delicious meal that they prepared with careful attention to,0.35333333333333333,0.7583333333333333,takeout,delicious,open,takeoutdelivery,grateful
33,Nicolosi's Italian Restaurant,https://www.yelp.com/biz/nicolosis-italian-restaurant-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16194615757,32.80415,-117.04392,7005 Navajo Rd,San Diego,CA,92119,"Italian, Pizza, Sandwiches",3.5,532,1v3xKUeLw8UmES-3vtg2kg,"First time going to Nicolosi's and was pleasantly surprised especially during the abnormal coronavirus tempo interrupting dining out. 

They have well...","Okay, I would have put a 5 star review, but hear me out. I have never eaten here, and I told the lady on the phone specifically that; I was also ordering a...","Such a delicious surprise.
Had a Gal-entine's dinner here on February 14th and it was packed! 
Jen, our waitress was phenomenal. Very attentive and met our...",Italian,Pizza,Sandwiches,first time going to nicolosis and was pleasantly surprised especially during the abnormal coronavirus tempo interrupting dining out they have well okay i would have put a  star review but hear me out i have never eaten here and i told the lady on the phone specifically that i was also ordering a such a delicious surprisehad a galentines dinner here on february  and it was packed jen our waitress was phenomenal very attentive and met our,0.35875,0.7166666666666667,surprised,packed,going,tempo,february
